timestamp,service_name,event_code,event_provider,trace_id,transaction_id,message,callee,call_duration
2025-06-03 11:34:52:508,service_21,package_3.package_4.interface_19.function_51,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_3:6, function_51",service_3,0.0
2025-06-03 11:34:52:509,service_3,package_1.package_2.interface_1.function_1,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_18:224, function_1 1",service_18,0.004
2025-06-03 11:34:52:510,service_18,package_3.package_10.interface_13.function_52,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_8:2, function_52",service_8,0.003
2025-06-03 11:34:52:515,service_21,package_3.interface_21.function_53,infrastructure,-,-,"-> Client, 2970299:service_10:1, function_53 (CassetteSlot:Unknown,Detail_objectId:2970299:service_10:102,State:Unknown)",service_10,0.003
2025-06-03 11:34:52:537,service_21,package_3.package_4.interface_15.function_23,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_3:4, function_23 Docker",service_3,0.003
2025-06-03 11:34:52:538,service_21,package_3.interface_21.function_53,infrastructure,-,-,"-> Client, 2970299:service_10:1, function_53 (CassetteSlot:Unknown,Detail_objectId:2970299:service_10:102,State:Unknown)",service_10,0.002
2025-06-03 11:34:52:871,service_3,package_1.package_7.package_8.package_9.interface_16.function_3,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_4:41, function_3 X, 0.018",service_4,0.002
2025-06-03 11:34:52:875,service_3,package_1.package_7.package_8.package_9.interface_17.function_24,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_4:132, function_24",service_4,0.003
2025-06-03 11:34:52:876,service_4,package_3.package_10.interface_18.function_25,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_8:3, function_25 (MoveCorrection:,MoveType:Absolute,Parameterfunction_1:,Position:0.018,Velocity:0)",service_8,0.002
2025-06-03 11:34:52:879,service_4,package_3.package_10.interface_18.function_26,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_8:3, function_26 60",service_8,0.117
2025-06-03 11:34:52:879,service_3,package_1.package_7.package_8.package_9.interface_17.function_26,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_4:132, function_26 60",service_4,0.117
2025-06-03 11:34:53:002,service_21,package_3.package_4.interface_19.function_27,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_3:6, function_27",service_3,0.006
2025-06-03 11:34:53:003,service_3,package_1.package_2.interface_1.function_1,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_18:224, function_1 2",service_18,0.005
2025-06-03 11:34:53:004,service_18,package_3.package_10.interface_13.function_29,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_8:2, function_29",service_8,0.004
2025-06-03 11:34:53:012,service_21,package_3.interface_21.function_53,infrastructure,-,-,"-> Client, 2970299:service_10:1, function_53 (CassetteSlot:Unknown,Detail_objectId:2970299:service_10:102,State:Unknown)",service_10,0.002
2025-06-03 11:34:53:029,service_21,package_3.interface_21.function_59,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_10:1, function_59",service_10,0.001
2025-06-03 11:34:53:031,service_21,package_3.interface_21.function_62,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_10:1, function_62 (CassetteSlot:Slot7,Detail_objectId:2970299:service_10:103,State:NotPresent)",service_10,0.004
2025-06-03 11:34:53:036,service_21,package_3.interface_21.function_53,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_10:1, function_53 (CassetteSlot:Slot7,Detail_objectId:2970299:service_10:65,State:NotPresent)",service_10,0.003
2025-06-03 11:34:53:043,service_21,package_3.package_4.interface_15.function_23,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_3:4, function_23 CartridgeDetectionBegin",service_3,0.327
2025-06-03 11:34:53:368,service_3,package_1.package_7.package_8.package_9.interface_16.function_3,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_4:41, function_3 X, 0.004",service_4,0.002
2025-06-03 11:34:53:372,service_3,package_1.package_7.package_8.package_9.interface_17.function_24,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_4:133, function_24",service_4,0.005
2025-06-03 11:34:53:373,service_4,package_3.package_10.interface_18.function_25,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_8:3, function_25 (MoveCorrection:,MoveType:Absolute,Parameterfunction_1:,Position:0.004,Velocity:0)",service_8,0.004
2025-06-03 11:34:53:378,service_3,package_1.package_7.package_8.package_9.interface_17.function_26,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_4:133, function_26 60",service_4,0.0
2025-06-03 11:34:53:379,service_4,package_3.package_10.interface_18.function_26,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_8:3, function_26 60",service_8,0.123
2025-06-03 11:34:53:508,service_21,package_3.package_4.interface_20.function_34,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_3:8, function_34",service_3,0.0
2025-06-03 11:34:53:509,service_3,package_1.package_2.interface_1.function_1,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_18:223, function_1 1",service_18,0.004
2025-06-03 11:34:53:510,service_18,package_3.package_10.interface_13.function_58,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_8:2, function_58",service_8,0.003
2025-06-03 11:34:53:517,service_21,package_3.package_4.interface_15.function_23,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_3:4, function_23 CartridgeDetectionEnd",service_3,0.34
2025-06-03 11:34:53:854,service_3,package_1.package_7.package_8.package_9.interface_16.function_3,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_4:41, function_3 X, 0.003",service_4,0.003
2025-06-03 11:34:53:859,service_3,package_1.package_7.package_8.package_9.interface_17.function_24,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_4:134, function_24",service_4,0.005
2025-06-03 11:34:53:861,service_4,package_3.package_10.interface_18.function_25,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_8:3, function_25 (MoveCorrection:,MoveType:Absolute,Parameterfunction_1:,Position:0.003,Velocity:0)",service_8,0.003
2025-06-03 11:34:53:866,service_3,package_1.package_7.package_8.package_9.interface_17.function_26,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_4:134, function_26 60",service_4,0.114
2025-06-03 11:34:53:867,service_4,package_3.package_10.interface_18.function_26,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_8:3, function_26 60",service_8,0.113
2025-06-03 11:34:53:985,service_21,package_3.package_4.interface_20.function_35,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_3:8, function_35",service_3,0.007
2025-06-03 11:34:53:986,service_3,package_1.package_2.interface_1.function_1,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_18:223, function_1 2",service_18,0.006
2025-06-03 11:34:53:988,service_18,package_3.package_10.interface_13.function_31,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_8:2, function_31",service_8,0.004
2025-06-03 11:34:54:001,service_21,package_3.interface_21.function_53,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_10:1, function_53 (CassetteSlot:Slot7,Detail_objectId:2970299:service_10:65,State:NotPresent)",service_10,0.002
2025-06-03 11:34:54:005,service_21,package_3.package_4.interface_15.function_23,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_3:4, function_23 Docker",service_3,0.305
2025-06-03 11:34:54:308,service_3,package_1.package_7.package_8.package_9.interface_16.function_3,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_4:41, function_3 X, 0.018",service_4,0.002
2025-06-03 11:34:54:311,service_3,package_1.package_7.package_8.package_9.interface_17.function_24,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_4:135, function_24",service_4,0.003
2025-06-03 11:34:54:312,service_4,package_3.package_10.interface_18.function_25,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_8:3, function_25 (MoveCorrection:,MoveType:Absolute,Parameterfunction_1:,Position:0.018,Velocity:0)",service_8,0.002
2025-06-03 11:34:54:315,service_3,package_1.package_7.package_8.package_9.interface_17.function_26,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_4:135, function_26 60",service_4,0.0
2025-06-03 11:34:54:316,service_4,package_3.package_10.interface_18.function_26,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_8:3, function_26 60",service_8,0.112
2025-06-03 11:34:54:434,service_21,package_3.package_4.interface_19.function_51,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_3:6, function_51",service_3,0.005
2025-06-03 11:34:54:435,service_3,package_1.package_2.interface_1.function_1,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_18:224, function_1 1",service_18,0.004
2025-06-03 11:34:54:436,service_18,package_3.package_10.interface_13.function_52,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_8:2, function_52",service_8,0.003
2025-06-03 11:34:54:444,service_21,package_3.interface_21.function_53,infrastructure,-,-,"-> Client, 2970299:service_10:1, function_53 (CassetteSlot:Slot7,Detail_objectId:2970299:service_10:65,State:Unknown)",service_10,0.003
2025-06-03 11:34:54:460,service_21,package_3.package_4.interface_15.function_23,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_3:4, function_23 CartridgeDetectionBegin",service_3,0.004
2025-06-03 11:34:54:461,service_21,package_3.interface_21.function_53,infrastructure,-,-,"-> Client, 2970299:service_10:1, function_53 (CassetteSlot:Slot7,Detail_objectId:2970299:service_10:65,State:Unknown)",service_10,0.003
2025-06-03 11:34:54:724,service_3,package_1.package_7.package_8.package_9.interface_16.function_3,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_4:41, function_3 X, 0.004",service_4,0.003
2025-06-03 11:34:54:729,service_4,package_3.package_10.interface_18.function_25,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_8:3, function_25 (MoveCorrection:,MoveType:Absolute,Parameterfunction_1:,Position:0.004,Velocity:0)",service_8,0.002
2025-06-03 11:34:54:729,service_3,package_1.package_7.package_8.package_9.interface_17.function_24,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_4:136, function_24",service_4,0.002
2025-06-03 11:34:54:732,service_3,package_1.package_7.package_8.package_9.interface_17.function_26,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_4:136, function_26 60",service_4,0.126
2025-06-03 11:34:54:733,service_4,package_3.package_10.interface_18.function_26,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_8:3, function_26 60",service_8,0.125
2025-06-03 11:34:54:865,service_21,package_3.package_4.interface_19.function_27,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_3:6, function_27",service_3,0.006
2025-06-03 11:34:54:867,service_3,package_1.package_2.interface_1.function_1,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_18:224, function_1 2",service_18,0.004
2025-06-03 11:34:54:868,service_18,package_3.package_10.interface_13.function_29,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_8:2, function_29",service_8,0.003
2025-06-03 11:34:54:875,service_21,package_3.interface_21.function_53,infrastructure,-,-,"-> Client, 2970299:service_10:1, function_53 (CassetteSlot:Slot7,Detail_objectId:2970299:service_10:65,State:Unknown)",service_10,0.001
2025-06-03 11:34:54:891,service_21,package_3.package_4.interface_15.function_23,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_3:4, function_23 CartridgeDetectionBegin",service_3,0.266
2025-06-03 11:34:55:154,service_3,package_1.package_7.package_8.package_9.interface_16.function_3,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_4:41, function_3 X, 0.004",service_4,0.003
2025-06-03 11:34:55:160,service_3,package_1.package_7.package_8.package_9.interface_17.function_24,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_4:137, function_24",service_4,0.005
2025-06-03 11:34:55:162,service_4,package_3.package_10.interface_18.function_25,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_8:3, function_25 (MoveCorrection:,MoveType:Absolute,Parameterfunction_1:,Position:0.004,Velocity:0)",service_8,0.003
2025-06-03 11:34:55:166,service_3,package_1.package_7.package_8.package_9.interface_17.function_26,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_4:137, function_26 60",service_4,0.122
2025-06-03 11:34:55:168,service_4,package_3.package_10.interface_18.function_26,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_8:3, function_26 60",service_8,0.12
2025-06-03 11:34:55:295,service_21,package_3.package_4.interface_20.function_34,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_3:8, function_34",service_3,0.007
2025-06-03 11:34:55:296,service_3,package_1.package_2.interface_1.function_1,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_18:223, function_1 1",service_18,0.006
2025-06-03 11:34:55:298,service_18,package_3.package_10.interface_13.function_58,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_8:2, function_58",service_8,0.004
2025-06-03 11:34:55:307,service_21,package_3.package_4.interface_15.function_23,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_3:4, function_23 CartridgeDetectionEnd",service_3,0.0
2025-06-03 11:34:55:580,service_3,package_1.package_7.package_8.package_9.interface_16.function_3,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_4:41, function_3 X, 0.003",service_4,0.002
2025-06-03 11:34:55:584,service_3,package_1.package_7.package_8.package_9.interface_17.function_24,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_4:138, function_24",service_4,0.005
2025-06-03 11:34:55:585,service_4,package_3.package_10.interface_18.function_25,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_8:3, function_25 (MoveCorrection:,MoveType:Absolute,Parameterfunction_1:,Position:0.003,Velocity:0)",service_8,0.004
2025-06-03 11:34:55:590,service_3,package_1.package_7.package_8.package_9.interface_17.function_26,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_4:138, function_26 60",service_4,0.0
2025-06-03 11:34:55:591,service_4,package_3.package_10.interface_18.function_26,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_8:3, function_26 60",service_8,0.115
2025-06-03 11:34:55:712,service_21,package_3.package_4.interface_20.function_35,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_3:8, function_35",service_3,0.005
2025-06-03 11:34:55:713,service_3,package_1.package_2.interface_1.function_1,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_18:223, function_1 2",service_18,0.004
2025-06-03 11:34:55:714,service_18,package_3.package_10.interface_13.function_31,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_8:2, function_31",service_8,0.003
2025-06-03 11:34:55:727,service_21,package_3.interface_21.function_53,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_10:1, function_53 (CassetteSlot:Slot7,Detail_objectId:2970299:service_10:65,State:NotPresent)",service_10,0.002
2025-06-03 11:34:55:729,service_21,package_3.package_4.interface_15.function_23,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_3:4, function_23 Park",service_3,0.26
2025-06-03 11:34:55:986,service_3,package_1.package_7.package_8.package_9.interface_16.function_3,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_4:41, function_3 X, 0",service_4,0.003
2025-06-03 11:34:55:992,service_3,package_1.package_7.package_8.package_9.interface_17.function_24,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_4:139, function_24",service_4,0.004
2025-06-03 11:34:55:993,service_4,package_3.package_10.interface_18.function_25,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_8:3, function_25 (MoveCorrection:,MoveType:Absolute,Parameterfunction_1:,Position:0,Velocity:0)",service_8,0.003
2025-06-03 11:34:55:997,service_3,package_1.package_7.package_8.package_9.interface_17.function_26,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_4:139, function_26 60",service_4,0.129
2025-06-03 11:34:55:998,service_4,package_3.package_10.interface_18.function_26,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_8:3, function_26 60",service_8,0.128
2025-06-03 11:34:56:135,service_21,package_3.interface_21.function_62,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_10:1, function_62 (CassetteSlot:Slot7,Detail_objectId:2970299:service_10:65,State:NotPresent)",service_10,0.004
2025-06-03 11:34:56:139,service_21,package_3.interface_21.function_59,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_10:1, function_59",service_10,0.0
2025-06-03 11:34:56:143,service_21,package_3.interface_21.function_53,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_10:1, function_53 (CassetteSlot:Unknown,Detail_objectId:2970299:service_10:104,State:NotPresent)",service_10,0.003
2025-06-03 11:34:56:148,service_21,package_3.interface_21.function_62,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_10:1, function_62 (CassetteSlot:Slot7,Detail_objectId:2970299:service_10:65,State:NotPresent)",service_10,0.003
2025-06-03 11:34:56:218,service_21,package_3.package_4.interface_10.function_23,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_3:5, function_23 Slot7",service_3,0.004
2025-06-03 11:34:56:220,service_21,package_3.interface_21.function_32,infrastructure,-,-,"-> Client, 2970299:service_10:1, function_32 Unknown",service_10,0.002
2025-06-03 11:34:56:352,service_3,package_1.package_7.package_8.package_9.interface_16.function_3,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_4:34, function_3 Z, 0.026499999999999996",service_4,0.002
2025-06-03 11:34:56:354,service_17,package_1.package_2.interface_1.function_1,infrastructure,-,-,"-> Client, 2970299:service_19:34, function_1 3",service_19,0.002
2025-06-03 11:34:56:354,service_12,package_1.package_2.interface_1.function_1,infrastructure,-,-,"-> Client, 2970299:service_18:114, function_1 3",service_18,0.002
2025-06-03 11:34:56:356,service_3,package_1.package_7.package_8.package_9.interface_17.function_24,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_4:140, function_24",service_4,0.0
2025-06-03 11:34:56:358,service_4,package_3.package_10.interface_18.function_25,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_8:4, function_25 (MoveCorrection:,MoveType:Absolute,Parameterfunction_1:,Position:0.0265,Velocity:0)",service_8,0.003
2025-06-03 11:34:56:362,service_3,package_1.package_7.package_8.package_9.interface_17.function_26,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_4:140, function_26 60",service_4,0.122
2025-06-03 11:34:56:364,service_4,package_3.package_10.interface_18.function_26,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_8:4, function_26 60",service_8,0.12
2025-06-03 11:34:56:654,service_21,package_3.package_4.interface_20.function_34,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_3:9, function_34",service_3,0.001
2025-06-03 11:34:56:656,service_21,package_3.package_4.interface_20.function_35,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_3:9, function_35",service_3,0.002
2025-06-03 11:34:56:662,service_21,package_3.interface_21.function_32,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_10:1, function_32 Present",service_10,0.003
2025-06-03 11:34:56:665,service_21,package_3.interface_21.function_43,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_10:1, function_43 Unknown",service_10,0.002
2025-06-03 11:34:56:667,service_21,package_3.package_4.interface_22.function_44,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_3:2, function_44",service_3,0.005
2025-06-03 11:34:56:668,service_3,package_1.package_2.interface_1.function_1,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_18:226, function_1 1",service_18,0.004
2025-06-03 11:34:56:669,service_18,package_3.package_10.interface_13.function_44,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_8:2, function_44",service_8,0.003
2025-06-03 11:34:56:675,service_21,package_3.interface_21.function_43,infrastructure,-,-,"-> Client, 2970299:service_10:1, function_43 Unknown",service_10,0.002
2025-06-03 11:34:56:678,service_21,package_3.interface_21.function_43,infrastructure,-,-,"-> Client, 2970299:service_10:1, function_43 Unknown",service_10,0.002
2025-06-03 11:34:56:691,service_21,package_3.interface_21.function_43,infrastructure,-,-,"-> Client, 2970299:service_10:1, function_43 Unknown",service_10,0.0
